City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
285,Ladario,BR,2021-09-30 23:11:48,-19.0047,-57.6017,93.02,30,66,4.74
286,Yar-Sale,RU,2021-09-30 23:11:48,66.8333,70.8333,33.93,89,92,20.27
287,Begusarai,IN,2021-09-30 23:11:48,25.4167,86.1333,73.56,94,100,10.47
288,Marinette,US,2021-09-30 23:11:49,45.1,-87.6307,71.73,82,20,4.61
289,Maragogi,BR,2021-09-30 23:11:49,-9.0122,-35.2225,75.18,88,32,8.68
290,Sciacca,IT,2021-09-30 23:11:49,37.5082,13.0881,68.65,71,42,6.11
291,Bethlehem,BR,2021-09-30 23:11:50,-1.4558,-48.5044,80.64,78,75,8.05
292,Kyshtovka,RU,2021-09-30 23:11:50,56.555,76.6271,36.54,86,100,7.65
293,Puerto Madryn,AR,2021-09-30 23:11:50,-42.7692,-65.0385,60.35,21,82,27.36
294,Isiro,CD,2021-09-30 23:11:51,2.7739,27.616,64.51,99,100,2.19
295,Hwange,ZW,2021-09-30 23:11:51,-18.3693,26.5019,77.7,35,5,6.64
296,San Borja,BO,2021-09-30 23:11:51,-14.8167,-66.85,90.41,41,61,7.43
297,Gat,IL,2021-09-30 23:11:52,31.61,34.7642,72.39,80,0,1.83
298,Vila Velha,BR,2021-09-30 23:11:52,-20.3297,-40.2925,73.35,78,90,11.5
299,Tisul,RU,2021-09-30 23:11:53,55.7611,88.3122,36.46,93,100,7.05
300,Shu,KZ,2021-09-30 23:11:53,43.5983,73.7614,52.23,42,31,6.46
301,Bertoua,CM,2021-09-30 23:11:53,4.5833,13.6833,67.64,99,100,1.68
302,Colares,PT,2021-09-30 23:11:54,38.7992,-9.4469,65.44,61,67,11.99
303,Caravelas,BR,2021-09-30 23:11:54,-17.7125,-39.2481,74.8,83,3,8.75
304,Formosa,AR,2021-09-30 23:11:54,-26.1775,-58.1781,84.18,70,75,4.61
305,Puerto Del Rosario,ES,2021-09-30 23:11:55,28.5004,-13.8627,73.15,83,0,5.75
306,Belcesti,RO,2021-09-30 23:11:55,47.3,27.0833,51.94,58,7,3.31
307,Manga,BF,2021-09-30 23:11:55,11.6636,-1.0731,77.52,78,98,4.36
308,Ayacucho,PE,2021-09-30 23:11:11,-13.1583,-74.2239,71.46,28,40,9.22
309,Saint-Joseph,RE,2021-09-30 23:09:48,-21.3667,55.6167,70.16,79,39,10.42
310,Marrakesh,MA,2021-09-30 23:09:21,31.6315,-8.0083,84.27,37,40,3.44
311,Agirish,RU,2021-09-30 23:11:56,61.9247,63.0231,30.33,95,27,6.89
312,Stephenville Crossing,CA,2021-09-30 23:11:57,48.5,-58.4318,59.09,87,95,9.95
313,Golden Gate,US,2021-09-30 23:11:57,26.1879,-81.6951,87.82,69,40,13.8
314,Altukhovo,RU,2021-09-30 23:11:57,52.67,34.36,39.67,89,7,3.87
315,Urucara,BR,2021-09-30 23:11:58,-2.5364,-57.76,83.77,57,99,1.77
316,Cockburn Town,TC,2021-09-30 23:11:58,21.4612,-71.1419,82.36,69,40,6.91
317,Shubarkuduk,KZ,2021-09-30 23:11:58,49.1447,56.4872,41.99,55,58,4.74
318,Bloomington,US,2021-09-30 23:09:07,44.8408,-93.2983,82.65,67,75,3.44
319,Ancud,CL,2021-09-30 23:07:18,-41.8697,-73.8203,45.54,63,12,4.88
320,Sabha,LY,2021-09-30 23:11:59,27.0377,14.4283,74.59,32,0,10.71
321,Taltal,CL,2021-09-30 23:11:59,-25.4,-70.4833,61.57,72,23,3.56
322,Zaysan,KZ,2021-09-30 23:12:00,47.4667,84.8667,53.65,77,100,12.55
323,Ardahan,TR,2021-09-30 23:12:00,41.1087,42.7022,45.82,91,100,1.97
324,Ilulissat,GL,2021-09-30 23:12:00,69.2167,-51.1,28.42,59,75,1.14
325,Neu Wulmstorf,DE,2021-09-30 23:12:01,53.4667,9.8,53.53,77,100,1.99
326,Witu,KE,2021-09-30 23:12:01,-2.3889,40.4382,77.16,85,99,12.57
327,Lardos,GR,2021-09-30 23:12:02,36.0942,28.0157,73.94,57,0,3.96
328,Tabuk,PH,2021-09-30 23:12:02,17.4189,121.4443,76.51,90,94,2.19
329,Mogadishu,SO,2021-09-30 23:10:10,2.0371,45.3438,77.99,87,93,15.46
330,Kousseri,CM,2021-09-30 23:12:03,12.0769,15.0306,78.76,65,34,3.44
331,Red Bank,US,2021-09-30 23:12:03,40.3471,-74.0643,64.83,57,90,3.44
332,Lafiagi,NG,2021-09-30 23:12:03,8.8667,5.4167,77.45,82,96,2.42
333,Kamina,CD,2021-09-30 23:12:04,-8.7386,24.9906,64.87,93,98,4.61
334,Itabira,BR,2021-09-30 23:12:04,-19.6192,-43.2269,65.46,91,46,2.89
335,Saint-Augustin,CA,2021-09-30 23:12:05,51.226,-58.6502,45.7,93,100,25.9
336,Shupiyan,IN,2021-09-30 23:12:05,33.7167,74.8333,57.31,81,53,3.0
337,Laguna,US,2021-09-30 23:12:05,38.421,-121.4238,91.87,18,1,1.01
338,Rio Verde De Mato Grosso,BR,2021-09-30 23:12:06,-18.9181,-54.8442,88.77,37,65,2.93
339,Goba,ET,2021-09-30 23:12:06,7.0167,39.9833,51.84,93,100,3.6
340,Jardim,BR,2021-09-30 23:12:08,-21.4803,-56.1381,93.04,28,54,10.13
341,Sao Sebastiao Do Paraiso,BR,2021-09-30 23:12:08,-20.9169,-46.9914,80.1,36,75,7.02
342,Wilmington,US,2021-09-30 23:08:17,34.2257,-77.9447,75.9,71,20,4.61
343,Janossomorja,HU,2021-09-30 23:12:08,47.7862,17.136,48.81,53,48,2.21
344,Semenivka,UA,2021-09-30 23:12:09,52.1783,32.5818,40.37,76,74,5.48
345,Dhule,IN,2021-09-30 23:12:09,20.9,74.7833,76.57,88,97,4.92
346,Sao Gabriel Da Cachoeira,BR,2021-09-30 23:12:10,-0.1303,-67.0892,77.86,84,100,2.24
347,Salinopolis,BR,2021-09-30 23:12:10,-0.6136,-47.3561,79.09,81,42,7.87
348,Warrington,GB,2021-09-30 23:12:10,53.3925,-2.5802,58.98,93,75,1.99
349,Brae,GB,2021-09-30 23:12:11,60.3964,-1.353,53.51,90,100,9.35
350,Sao Joao Da Barra,BR,2021-09-30 23:12:11,-21.6403,-41.0511,71.67,84,78,9.95
351,Husavik,IS,2021-09-30 23:12:11,66.0449,-17.3389,40.91,83,100,16.44
352,Tema,GH,2021-09-30 23:12:12,5.667,-0.0166,77.95,87,91,10.02
353,Banswada,IN,2021-09-30 23:12:12,18.3833,77.8833,74.32,88,78,1.21
354,Rocha,UY,2021-09-30 23:12:12,-34.4833,-54.3333,57.34,96,100,9.57
355,Savannah Bight,HN,2021-09-30 23:12:13,16.45,-85.85,86.05,73,0,20.33
356,Inirida,CO,2021-09-30 23:08:21,3.8653,-67.9239,74.82,95,45,3.22
357,Suoyarvi,RU,2021-09-30 23:12:13,62.0833,32.35,36.88,97,12,3.33
358,Ozinki,RU,2021-09-30 23:12:14,51.1786,49.6769,43.27,61,60,3.8
359,Talnakh,RU,2021-09-30 23:12:14,69.4865,88.3972,30.27,98,100,3.94
360,Cherepovets,RU,2021-09-30 23:12:15,59.1333,37.9,45.03,87,100,4.41
361,Riyadh,SA,2021-09-30 23:08:54,24.6877,46.7219,77.14,13,53,2.44
362,Ripoll,ES,2021-09-30 23:12:15,42.2006,2.1903,59.43,82,5,3.53
363,Salta,AR,2021-09-30 23:12:15,-24.7859,-65.4117,81.19,34,0,5.75
364,Rawson,AR,2021-09-30 23:12:16,-43.3002,-65.1023,58.53,22,74,23.76
365,Comodoro Rivadavia,AR,2021-09-30 23:09:27,-45.8667,-67.5,44.46,76,0,3.44
366,Butembo,CD,2021-09-30 23:12:16,0.15,29.2833,57.13,95,87,2.42
367,Mafinga,TZ,2021-09-30 23:09:15,-7.25,35.0667,71.92,50,39,6.49
368,Moussoro,TD,2021-09-30 23:12:17,13.6408,16.4901,88.66,16,3,10.83
369,Begun,IN,2021-09-30 23:12:17,24.9833,75.0,75.92,81,80,1.68
370,Pembroke,CA,2021-09-30 23:12:18,45.8168,-77.1162,53.19,72,100,3.62
371,Ennis,IE,2021-09-30 23:12:18,52.8436,-8.9864,57.13,82,75,18.41
372,Makhachkala,RU,2021-09-30 23:12:18,42.9764,47.5024,51.78,82,100,8.21
373,Maldonado,UY,2021-09-30 23:07:30,-34.6667,-54.9167,59.23,98,100,5.77
374,Banda Aceh,ID,2021-09-30 23:12:19,5.5577,95.3222,78.17,82,100,6.85
375,Port Blair,IN,2021-09-30 23:12:19,11.6667,92.75,80.96,83,63,8.28
376,Jamame,SO,2021-09-30 23:12:20,0.0722,42.7506,75.94,88,100,10.94
377,Tessalit,ML,2021-09-30 23:08:39,20.1986,1.0114,85.59,10,14,8.72
378,Morales,CO,2021-09-30 23:12:20,2.757,-76.6172,60.06,98,100,0.36
379,Nicoya,CR,2021-09-30 23:12:21,10.1483,-85.452,72.95,90,100,1.34
380,Wahlern,CH,2021-09-30 23:12:21,46.8281,7.3532,51.15,87,62,1.14
381,Azul,AR,2021-09-30 23:12:21,-36.777,-59.8585,51.58,83,32,1.34
382,Teguldet,RU,2021-09-30 23:12:22,57.3064,88.1667,36.59,96,100,4.7
383,Campos,BR,2021-09-30 23:12:22,-21.75,-41.3,71.69,81,95,9.15
384,Noyabrsk,RU,2021-09-30 23:12:22,63.1994,75.4507,32.16,93,100,17.45
385,Laguna De Perlas,NI,2021-09-30 23:12:23,12.3429,-83.6712,80.15,84,40,6.08
386,Kuvandyk,RU,2021-09-30 23:12:23,51.4781,57.3552,35.73,61,4,2.68
387,Brigantine,US,2021-09-30 23:12:23,39.4101,-74.3646,66.02,68,90,3.44
388,Sechura,PE,2021-09-30 23:12:24,-5.5569,-80.8222,70.03,66,67,17.02
389,Zverinogolovskoye,RU,2021-09-30 23:12:24,54.4586,64.8542,32.16,82,45,7.83
390,Annau,TM,2021-09-30 23:12:25,37.8876,58.516,56.7,44,20,6.91
391,Leshukonskoye,RU,2021-09-30 23:12:25,64.8989,45.7622,43.77,95,100,3.74
392,Oktyabrskiy,RU,2021-09-30 23:12:25,54.4815,53.471,42.55,85,100,4.54
393,Paracuru,BR,2021-09-30 23:12:26,-3.41,-39.0306,80.62,83,32,10.38
394,Tahoua,NE,2021-09-30 23:12:26,14.8888,5.2692,89.42,33,69,3.36
395,Port-Gentil,GA,2021-09-30 23:12:26,-0.7193,8.7815,78.24,84,100,13.2
396,Maniitsoq,GL,2021-09-30 23:12:27,65.4167,-52.9,35.91,59,98,5.73
397,Marsh Harbour,BS,2021-09-30 23:12:27,26.5412,-77.0636,81.12,73,10,15.46
398,Bakchar,RU,2021-09-30 23:12:27,57.0186,82.0711,35.44,98,100,5.23
399,Kondinskoye,RU,2021-09-30 23:12:28,59.6481,67.41,36.43,78,100,14.12
400,Ayorou,NE,2021-09-30 23:08:10,14.7308,0.9174,79.41,72,87,13.78
401,Richmond,US,2021-09-30 23:12:26,37.5538,-77.4603,69.67,73,20,3.44
402,Lima,PE,2021-09-30 23:12:28,-12.0432,-77.0282,61.14,77,75,16.11
403,Walvis Bay,NA,2021-09-30 23:12:29,-22.9575,14.5053,54.09,81,21,3.44
404,Kudahuvadhoo,MV,2021-09-30 23:12:31,2.6708,72.8944,82.04,70,91,8.12
405,Havre-Saint-Pierre,CA,2021-09-30 23:12:31,50.2334,-63.5986,44.6,93,90,16.11
406,Plettenberg Bay,ZA,2021-09-30 23:12:31,-34.0527,23.3716,59.77,87,100,1.5
407,Qaqortoq,GL,2021-09-30 23:12:32,60.7167,-46.0333,32.5,50,0,4.45
408,Puerto El Triunfo,SV,2021-09-30 23:12:32,13.2833,-88.55,85.06,79,34,4.05
409,Orbetello,IT,2021-09-30 23:12:32,42.4408,11.2196,69.8,68,1,6.89
410,Riachao,BR,2021-09-30 23:12:33,-7.3619,-46.6172,82.76,48,43,3.91
411,Maridi,SS,2021-09-30 23:12:33,4.9158,29.4742,66.9,86,100,2.93
412,Lichinga,MZ,2021-09-30 23:12:34,-13.3128,35.2406,69.12,48,50,7.2
413,Imbituba,BR,2021-09-30 23:09:59,-28.24,-48.6703,67.89,84,99,15.37
414,Nalut,LY,2021-09-30 23:12:34,30.3333,10.85,69.93,62,0,12.24
415,Asyut,EG,2021-09-30 23:12:35,27.181,31.1837,77.56,47,0,14.67
416,Beloha,MG,2021-09-30 23:12:35,-25.1667,45.05,67.12,97,13,3.49
417,Carutapera,BR,2021-09-30 23:12:04,-1.195,-46.02,78.55,80,99,5.61
418,Teguise,ES,2021-09-30 23:12:36,29.0605,-13.564,70.02,83,0,16.11
419,Shelburne,CA,2021-09-30 23:10:26,44.0787,-80.2041,54.55,77,0,6.24
420,Manyana,BW,2021-09-30 23:12:36,-23.4,21.7167,73.51,25,73,8.55
421,Santander,ES,2021-09-30 23:12:37,43.4647,-3.8044,58.46,93,0,1.01
422,Kangaatsiaq,GL,2021-09-30 23:12:37,68.3065,-53.4641,30.4,78,100,8.61
423,Saquena,PE,2021-09-30 23:12:37,-4.6667,-73.5167,81.3,68,97,0.89
424,Cotia,BR,2021-09-30 23:12:38,-23.6704,-46.9472,67.48,89,38,7.72
425,San Cristobal,VE,2021-09-30 23:12:38,7.7669,-72.225,69.12,88,52,4.23
426,Mana,GF,2021-09-30 23:12:38,5.6592,-53.7767,79.95,81,100,9.37
427,Kochki,RU,2021-09-30 23:12:39,54.3358,80.4806,35.19,94,90,6.91
428,Manoel Urbano,BR,2021-09-30 23:11:15,-8.8389,-69.2597,78.73,69,98,2.8
429,Pryluky,UA,2021-09-30 23:12:39,50.5932,32.3876,42.58,66,53,5.77
430,Bushenyi,UG,2021-09-30 23:12:40,-0.5853,30.2114,60.49,91,100,2.55
431,Dakar,SN,2021-09-30 23:12:40,14.6937,-17.4441,84.33,79,20,4.61
432,Vigrestad,NO,2021-09-30 23:12:40,58.5667,5.7,55.0,80,87,25.64
433,Mamallapuram,IN,2021-09-30 23:12:41,12.6264,80.1722,82.45,78,20,4.99
434,Jangipur,IN,2021-09-30 23:12:41,24.4667,88.0667,75.99,94,98,1.81
435,Shikhany,RU,2021-09-30 23:12:42,52.1167,47.2167,45.05,60,100,4.21
436,Zhanaozen,KZ,2021-09-30 23:12:42,43.3,52.8,48.72,37,90,9.44
437,La Asuncion,VE,2021-09-30 23:12:42,11.0333,-63.8628,81.95,76,39,12.44
438,Santa Cruz Del Sur,CU,2021-09-30 23:12:43,20.7147,-77.9956,79.45,81,89,7.99
439,Saint Albans,GB,2021-09-30 23:08:54,51.75,-0.3333,60.03,97,90,14.97
440,Domoni,KM,2021-09-30 23:12:43,-12.2569,44.5319,74.95,85,9,4.81
441,Belyy Yar,RU,2021-09-30 23:12:43,53.6039,91.3903,44.49,93,40,4.47
442,Dundee,GB,2021-09-30 23:12:44,56.5,-2.9667,53.49,92,75,5.75
443,Boone,US,2021-09-30 23:12:45,39.0334,-92.3335,76.66,52,98,8.75
444,Mananjary,MG,2021-09-30 23:12:45,-21.2167,48.3333,67.78,90,4,7.07
445,Gavle,SE,2021-09-30 23:12:46,60.6745,17.1417,51.01,95,99,5.99
446,Fort Wellington,GY,2021-09-30 23:12:46,6.4,-57.6,79.61,80,58,8.59
447,Ostrovnoy,RU,2021-09-30 23:09:08,68.0531,39.5131,42.84,87,100,4.7
448,Nador,MA,2021-09-30 23:12:08,35.174,-2.9287,68.25,94,0,0.0
449,Camacha,PT,2021-09-30 23:12:48,33.0833,-16.3333,68.76,73,75,11.5
450,Salaga,GH,2021-09-30 23:12:48,8.5508,-0.5188,74.8,90,99,2.24
451,Morondava,MG,2021-09-30 23:12:48,-20.2833,44.2833,77.54,77,54,9.66
452,Picayune,US,2021-09-30 23:12:49,30.5255,-89.6795,82.26,86,25,7.09
453,Dudinka,RU,2021-09-30 23:12:49,69.4058,86.1778,27.75,97,97,9.15
454,Urengoy,RU,2021-09-30 23:12:49,65.9667,78.3667,32.36,95,100,14.32
455,Carnarvon,AU,2021-09-30 23:11:07,-24.8667,113.6333,71.67,83,51,9.22
456,Atar,MR,2021-09-30 23:12:50,20.5169,-13.0499,92.14,14,2,3.24
457,Mastic Beach,US,2021-09-30 23:12:50,40.7668,-72.8521,61.99,71,71,1.99
458,Solenzo,BF,2021-09-30 23:11:09,12.1833,-4.0833,76.96,77,78,3.31
459,Traverse City,US,2021-09-30 23:11:06,44.7631,-85.6206,67.73,68,75,5.75
460,Pauini,BR,2021-09-30 23:12:51,-7.7136,-66.9764,79.97,69,98,2.21
461,Lovozero,RU,2021-09-30 23:12:52,68.005,35.0117,40.39,88,100,3.2
462,Sorland,NO,2021-09-30 23:12:52,67.667,12.6934,51.69,71,74,9.13
463,Mapiripan,CO,2021-09-30 23:12:52,2.8892,-72.1256,75.88,87,99,1.63
464,Santa Isabel Do Rio Negro,BR,2021-09-30 23:12:53,-0.4139,-65.0192,79.47,76,100,1.77
465,San Juan De Uraba,CO,2021-09-30 23:12:53,8.7592,-76.5297,79.07,82,89,5.44
466,Kautokeino,NO,2021-09-30 23:12:53,69.0125,23.0412,41.83,83,90,19.71
467,Nizwa,OM,2021-09-30 23:12:54,22.9333,57.5333,83.97,57,100,0.74
468,Danilov,RU,2021-09-30 23:12:54,58.1908,40.1717,39.92,90,24,4.21
469,Vermilion,US,2021-09-30 23:12:54,40.1667,-87.7506,83.61,65,56,6.17
470,The Valley,AI,2021-09-30 23:09:17,18.217,-63.0578,84.06,78,40,2.3
471,Korla,CN,2021-09-30 23:12:55,41.7597,86.1469,63.97,25,4,4.34
472,Boyabat,TR,2021-09-30 23:12:55,41.4689,34.7667,49.53,87,33,4.03
473,Biaora,IN,2021-09-30 23:12:56,23.8667,76.9167,75.16,90,99,3.96
474,Zambezi,ZM,2021-09-30 23:12:56,-13.5432,23.1047,74.39,44,96,4.41
475,Cerrik,AL,2021-09-30 23:12:56,41.0317,19.9758,60.35,81,13,4.52
476,Vangaindrano,MG,2021-09-30 23:12:57,-23.35,47.6,67.59,93,23,4.27
477,Katrineholm,SE,2021-09-30 23:12:57,58.9959,16.2072,54.39,83,93,12.24
478,Piacabucu,BR,2021-09-30 23:12:57,-10.4056,-36.4344,76.03,84,10,10.13
479,Chabahar,IR,2021-09-30 23:12:58,25.2919,60.643,84.11,68,39,8.25
480,Toamasina,MG,2021-09-30 23:12:58,-18.1667,49.3833,73.4,83,75,5.75
481,Yarada,IN,2021-09-30 23:12:59,17.65,83.2667,79.12,94,20,2.3
482,Cotonou,BJ,2021-09-30 23:12:59,6.3654,2.4183,78.31,86,89,6.64
483,Dossor,KZ,2021-09-30 23:12:59,47.5272,52.9811,46.22,56,43,4.97
484,Turukhansk,RU,2021-09-30 23:13:00,65.8167,87.9833,33.64,98,100,8.39
485,Mosquera,CO,2021-09-30 23:13:00,4.7059,-74.2302,55.49,100,40,5.75
486,Itupiranga,BR,2021-09-30 23:13:00,-5.1347,-49.3267,81.39,61,54,2.82
487,Berlevag,NO,2021-09-30 23:13:01,70.8578,29.0864,44.29,81,6,13.2
488,Barinas,VE,2021-09-30 23:13:01,8.6226,-70.2075,78.98,69,22,3.06
489,Tashla,RU,2021-09-30 23:13:01,51.7716,52.7427,39.06,61,7,5.23
490,Gwadar,PK,2021-09-30 23:13:02,25.1216,62.3254,84.51,70,100,3.89
491,Vlore,AL,2021-09-30 23:13:02,40.4667,19.4897,67.33,76,0,4.0
492,Roald,NO,2021-09-30 23:13:03,62.5833,6.1333,57.34,58,90,13.8
493,Camacupa,AO,2021-09-30 23:13:03,-12.0167,17.4833,67.05,68,52,6.13
494,Iracoubo,GF,2021-09-30 23:13:03,5.4802,-53.2011,81.21,77,33,9.46
495,Galle,LK,2021-09-30 23:13:04,6.0367,80.217,79.21,85,85,10.0
496,Dobryanka,RU,2021-09-30 23:13:04,58.4619,56.4165,44.46,98,100,5.68
497,Camocim,BR,2021-09-30 23:13:05,-2.9022,-40.8411,78.84,85,79,9.86
498,Lasa,IT,2021-09-30 23:09:39,46.6166,10.7002,57.02,91,63,1.7
499,Englewood,US,2021-09-30 23:13:05,39.6478,-104.9878,58.71,61,75,5.75
500,Puno,PE,2021-09-30 23:13:06,-15.8333,-70.0333,50.72,60,7,7.85
501,Pavino,RU,2021-09-30 23:13:06,59.1139,46.1414,41.86,98,76,4.61
502,Salamanca,ES,2021-09-30 23:13:07,40.8333,-6.0,47.98,52,35,2.57
503,Pobe,BJ,2021-09-30 23:13:07,6.9801,2.6649,73.15,93,100,3.53
504,Chapada Dos Guimaraes,BR,2021-09-30 23:13:07,-15.4606,-55.7497,87.46,43,84,3.29
505,Bukama,CD,2021-09-30 23:13:08,-9.2,25.85,73.87,75,92,3.83
506,Mabopane,ZA,2021-09-30 23:13:08,-25.4977,28.1007,66.67,72,99,12.91
507,Rio Gallegos,AR,2021-09-30 23:13:08,-51.6226,-69.2181,42.85,52,0,5.75
508,Ondjiva,AO,2021-09-30 23:13:09,-17.0667,15.7333,72.1,15,0,11.86
509,Didi Lilo,GE,2021-09-30 23:13:09,41.7361,44.9647,49.78,82,75,9.22
510,Nukus,UZ,2021-09-30 23:13:10,42.4531,59.6103,39.18,70,0,6.91
511,Port Said,EG,2021-09-30 23:13:10,31.2565,32.2841,76.08,72,0,10.47
512,Ifakara,TZ,2021-09-30 23:13:10,-8.1333,36.6833,73.08,73,41,7.31
513,Adre,TD,2021-09-30 23:13:11,13.4667,22.2,76.87,27,1,10.29
514,Tire,TR,2021-09-30 23:09:11,38.0888,27.7351,66.2,67,2,9.08
515,Tukrah,LY,2021-09-30 23:13:11,32.5341,20.5791,73.74,67,0,17.34
516,Oktyabrskoye,RU,2021-09-30 23:13:11,43.0645,44.7417,42.94,93,100,8.95
517,Arrecife,ES,2021-09-30 23:13:12,28.963,-13.5477,73.47,83,0,16.11
518,Buraydah,SA,2021-09-30 23:13:12,26.326,43.975,79.34,19,0,8.39
519,Cervo,ES,2021-09-30 23:13:12,43.6702,-7.4101,56.97,83,98,4.76
520,Cabedelo,BR,2021-09-30 23:13:13,-6.9811,-34.8339,77.67,83,19,11.14
521,Bilma,NE,2021-09-30 23:08:33,18.6853,12.9164,84.54,12,0,11.72
522,Sao Miguel,BR,2021-09-30 23:13:13,-5.4667,-35.3667,79.12,81,3,15.9
523,Bodo,NO,2021-09-30 23:13:14,67.28,14.405,51.78,67,75,11.5
524,Kalmunai,LK,2021-09-30 23:13:14,7.4167,81.8167,78.58,84,100,2.24
525,Abu Dhabi,AE,2021-09-30 23:08:37,24.4667,54.3667,87.82,84,0,1.14
526,Tambovka,RU,2021-09-30 23:13:14,50.0969,128.0489,35.71,74,19,4.5
527,Kargasok,RU,2021-09-30 23:13:15,59.0556,80.8572,35.78,94,100,5.79
528,Rugeley,GB,2021-09-30 23:13:15,52.7593,-1.9369,58.8,83,100,14.94
529,Kulhudhuffushi,MV,2021-09-30 23:13:16,6.6221,73.07,81.97,76,100,13.91
530,Blagoyevo,RU,2021-09-30 23:13:16,63.3667,47.9167,44.38,97,100,3.67
531,Agadez,NE,2021-09-30 23:13:16,19.75,10.25,81.21,14,17,10.85
532,Tabat,ID,2021-09-30 23:13:17,-2.635,115.2274,76.32,94,99,0.98
533,Artyom,AZ,2021-09-30 23:11:08,40.4723,50.333,59.14,64,100,18.1
534,Nokaneng,BW,2021-09-30 23:13:17,-19.6667,22.2667,79.7,22,77,5.06
535,Sisimiut,GL,2021-09-30 23:13:18,66.9395,-53.6735,33.62,72,100,7.36
536,Salym,RU,2021-09-30 23:13:18,60.0625,71.4789,33.69,89,100,11.48
537,Varangaon,IN,2021-09-30 23:13:18,21.0167,75.9,75.52,90,18,4.18
538,Kuytun,RU,2021-09-30 23:13:19,54.3419,101.5036,29.5,86,48,5.12
539,Raghunathpur,IN,2021-09-30 23:13:19,23.55,86.6667,74.41,98,100,8.48
540,Bubaque,GW,2021-09-30 23:13:20,11.2833,-15.8333,82.53,78,15,10.89
541,Takoradi,GH,2021-09-30 23:10:41,4.8845,-1.7554,76.46,90,86,7.2
542,Presidencia Roque Saenz Pena,AR,2021-09-30 23:13:20,-26.7852,-60.4388,88.81,37,28,4.38
543,Cabral,DO,2021-09-30 23:13:21,18.25,-71.2167,82.26,89,75,6.91
544,Kikwit,CD,2021-09-30 23:13:21,-5.041,18.8162,70.66,96,99,1.83
545,Jaguey Grande,CU,2021-09-30 23:13:21,22.5269,-81.1286,81.25,87,70,6.6
546,Deshnok,IN,2021-09-30 23:13:22,27.7986,73.3447,85.26,65,98,8.5
547,Olinda,BR,2021-09-30 23:13:22,-8.0089,-34.8553,80.33,78,75,9.22
548,Beyneu,KZ,2021-09-30 23:13:23,45.3167,55.2,46.83,39,14,2.82
549,Atasu,KZ,2021-09-30 23:13:23,48.6814,71.6433,36.7,78,94,12.48
550,Ourinhos,BR,2021-09-30 23:13:24,-22.9789,-49.8706,78.67,46,1,11.48
551,Rioja,AR,2021-09-30 23:13:24,-29.4111,-66.8507,78.21,37,0,10.56
552,Corn Island,NI,2021-09-30 23:13:24,12.1694,-83.0418,82.87,75,84,9.91
553,Barranca,PE,2021-09-30 23:13:25,-10.75,-77.7667,64.26,82,26,7.94
554,Fuerte Olimpo,PY,2021-09-30 23:13:25,-21.0415,-57.8738,100.8,20,89,8.21
555,Kaz,RU,2021-09-30 23:13:25,52.9113,87.3105,40.39,98,100,2.51
556,Bani Walid,LY,2021-09-30 23:13:26,31.7566,13.9942,68.68,78,0,7.7
557,Buzmeyin,TM,2021-09-30 23:13:26,38.0507,58.2056,56.93,44,20,6.91
558,Libohove,AL,2021-09-30 23:13:26,40.0311,20.2631,62.78,77,83,4.09
